"","effect_sizes","N_t","N_pers","pre_slope","step","slope","step2","bias_pre_slope","bias_step","bias_slope","bias_step2","Precision_pre_slope","Precision_step","Precision_slope","Precision_step2"
"279",0.15,10,1300,1,0.795,1,0.643,-0.00605884381302344,-0.00547321599395205,0.0165828080987635,-0.0511920947608399,0.0058925415430546,0.0233303870287861,0.0105427338893524,0.0406450397642436
"280",0.15,10,1500,1,0.858,1,0.669,-0.0124028183318752,0.0283667303552932,-0.000658616651678167,0.0809986399700017,0.00511891762909753,0.0202657763299607,0.0092470666824874,0.0355535439021774
"281",0.15,12,100,1,0.124,0.446,0.083,0.0200538433920826,-0.0307501927230208,-0.0160297832268151,-0.0386865972428612,0.0154197897121424,0.0760306090202267,0.0312866040817464,0.148344359764125
"282",0.15,12,300,1,0.294,0.917,0.194,0.0055826047016562,-0.0963522999853241,-0.00561710097483917,-0.0623844141091694,0.00870258171362768,0.0451765522835054,0.018310944449761,0.0885752527260035
"283",0.15,12,500,1,0.422,0.989,0.269,-0.00844563119897688,0.0465319058440603,-0.00107349160810529,0.0743664391708819,0.00677207813912741,0.0341288025257202,0.0139389380080708,0.0679152310412605
"284",0.15,12,700,1,0.575,0.997,0.375,0.008336353087479,-0.0258932034978181,-0.0202245630663229,0.0118970744701079,0.00609193918871855,0.0310659373515845,0.0118014774996016,0.0572775542437447
"285",0.15,12,900,1,0.675,1,0.468,-0.00494965134364446,0.0334768773429729,0.0147391083754965,-0.0274272174345417,0.00519989451918288,0.0254368197794989,0.0107909891218487,0.0496606893832761
"286",0.15,12,1100,1,0.752,1,0.514,-0.00239903589133724,0.00292290624844373,-0.0100517299085336,0.0623410122741169,0.00479715558391969,0.0237532961272078,0.0098144127510289,0.0466427920056824
"287",0.15,12,1300,1,0.84,1,0.605,-0.00584941209982551,0.0205277432300843,-0.00703883939915562,0.068415444515845,0.00425093556884177,0.0213913503496584,0.00896230882682204,0.041214012063667
"288",0.15,12,1500,1,0.879,1,0.68,-0.000345804621041543,-0.00357709445761898,0.00248651614136148,-0.0160536414083628,0.00397243374328668,0.0201126419224497,0.0082520436873393,0.0391329863237418
"289",0.15,14,100,1,0.127,0.698,0.097,-0.0135169911218613,0.156601804424245,-0.00892503141138111,0.165843495245894,0.0119739892303246,0.0672633548487287,0.0232186223195835,0.122544288584613
"290",0.15,14,300,1,0.337,0.994,0.234,0.00205274378189347,0.0391973327988303,0.00110508763861371,0.00193253650860322,0.00735174946346657,0.0391024985268333,0.0141817047650722,0.073095589356711
"291",0.15,14,500,1,0.527,0.999,0.344,0.00115792228643688,-0.0161364721135568,2.10378707135006e-05,-0.0027079981518639,0.00548859551922317,0.0313474283582554,0.0106752714088675,0.0572693032151509
"292",0.15,14,700,1,0.673,1,0.452,-0.00187777111604614,0.0126104602955313,-0.0110204136481897,0.103185352857648,0.00458349443568004,0.0259837685829632,0.00853201149280231,0.0458896972016275
"293",0.15,14,900,1,0.785,1,0.588,0.00212968414812819,-0.021248007147286,0.00254267801548644,-0.0359788961130805,0.00418903238958867,0.0232678486495989,0.00761687173011876,0.0418258358927909
"294",0.15,14,1100,1,0.853,1,0.664,0.0017512391649681,0.0260527686852458,-0.0152520858183358,0.0607243565727558,0.0036598638105552,0.0207578133368981,0.00705239349236567,0.0379213276697438
"295",0.15,14,1300,1,0.897,1,0.729,-0.00334399090784247,0.0310097302033983,-0.0100395823236818,0.106033499039113,0.00328608135016069,0.0184551271890722,0.00666950259739117,0.0342276084612529
"296",0.15,14,1500,1,0.941,1,0.815,-0.00790924367423834,-0.00986336390983184,0.0151111268858594,-0.00917813896742323,0.00320432864882638,0.0181142049457305,0.00610253418793004,0.0322575633818458
"297",0.15,16,100,1,0.148,0.842,0.094,0.00530319818187726,-0.0662517338005668,-0.0391388878955425,0.180098129399124,0.00976675909711182,0.0659628633368187,0.0204449265645432,0.126082715720861
"298",0.15,16,300,1,0.363,0.998,0.235,-0.000921092359639083,0.017761339050599,0.0103980073924051,-0.0312042186871349,0.0056775832165828,0.0375768207895026,0.0124524880803382,0.0725471172778298
"299",0.15,16,500,1,0.535,1,0.35,-0.000413523491235775,0.0211982252169474,-0.0138508269784164,0.0909346275539507,0.00448600591290803,0.0297370374425952,0.00910878005063019,0.056864822169561
"300",0.15,16,700,1,0.705,1,0.453,0.00873882168229555,-0.0273074727569513,-0.0150820211965782,0.0220568021213265,0.00374176614028797,0.0252156957047449,0.00773398520631832,0.0485181568714218
"301",0.15,16,900,1,0.803,1,0.601,-0.00733916111237781,0.00546613845869445,0.0189337328755579,-0.0570746648237908,0.00327341915019703,0.0215953731574965,0.00690765015786907,0.0415170824808118
"302",0.15,16,1100,1,0.875,1,0.658,0.00493976427357691,-0.00742461627627914,-0.0128725035452854,0.0277001344425099,0.00304831432265386,0.0202968149362656,0.00603327706083298,0.0383593743537941
"303",0.15,16,1300,1,0.931,1,0.761,0.00235492810808092,-0.0279622858622248,0.00903605680797761,-0.0784514303861876,0.00283457025990165,0.018838286121614,0.00549269827557524,0.0362368787105551
"304",0.15,16,1500,1,0.947,1,0.8,-0.00166061113357976,0.0179752826991838,-5.0744974914168e-05,0.0260886610579664,0.00260078696190258,0.0175075597082433,0.00542944079649657,0.0333255920565445
"305",0.15,18,100,1,0.18,0.94,0.114,0.00958701936457702,-0.0816150632357092,-0.0167633632245577,0.060913246034604,0.00853762691344838,0.0601231973182829,0.0172918135321263,0.112579506343688
"306",0.15,18,300,1,0.398,1,0.284,-0.0111886069094238,0.0548184993036615,0.0143489889001556,-0.0208444815261229,0.00484638105322385,0.0347358905301857,0.00947571524478166,0.0647301808963155
"307",0.15,18,500,1,0.61,1,0.431,-0.00181125903705609,0.00711273089877556,0.0135231452674272,-0.0686412798452453,0.00376073256158484,0.0277479206505542,0.00720209777198843,0.0509503025217808
"308",0.15,18,700,1,0.775,1,0.543,-0.00473927494814073,0.0128071041553344,0.00534465978674044,0.0116911942610663,0.0030917580888962,0.0226175695227634,0.00593938984247291,0.0407572144170746
"309",0.15,18,900,1,0.861,1,0.685,8.67490734625669e-05,0.0211818295574614,-0.00745304060428793,0.0501445590794963,0.00276966294826018,0.0204784024099452,0.00554919437522324,0.0371780500696695
"310",0.15,18,1100,1,0.911,1,0.757,-0.00326182019755235,0.0230924079095229,-0.00167792400390137,0.058908148879976,0.00252777268894114,0.0187014555018561,0.0048104747448755,0.0339491630040515
"311",0.15,18,1300,1,0.966,1,0.847,0.004616591537847,-0.0465398282864699,0.00232994891937613,-0.0707159917518823,0.00235211789954101,0.0166883438335072,0.00465966541281185,0.0321703285342939
"312",0.15,18,1500,1,0.976,1,0.887,-0.00552099219821738,0.0231116970211264,0.00417658149520475,0.021497453799211,0.00221316894074196,0.0161138573440932,0.00441457706381804,0.0294039506485769
"313",0.15,20,100,1,0.165,0.984,0.111,0.00113575469857172,-0.0840955703190425,0.0136250283894115,-0.10675022367756,0.00676259559789926,0.0579600794045333,0.0148057331837203,0.111226694670734
"314",0.15,20,300,1,0.438,1,0.286,0.0032236791640542,0.0005900560008657,-0.00924223659960249,0.0551927255449662,0.0042457564582561,0.0345027711121169,0.00852283739617104,0.0649343972687987
"315",0.15,20,500,1,0.634,1,0.449,0.00104895365160946,0.00336080984262344,-0.00174193495028353,0.0135225734277064,0.00311058344842025,0.0263580441864073,0.00640176508625369,0.0511073583815187
"316",0.15,20,700,1,0.791,1,0.574,0.000336460263658697,0.0201711212517749,0.00360859512728634,-0.0301142839059949,0.00272629750494257,0.0222969392251398,0.0056186258146973,0.0428975466839217
"317",0.15,20,900,1,0.899,1,0.69,0.000486951670923855,-0.0217632558121276,-0.00233748318304858,-0.000299816813438661,0.00232719588022943,0.0186351282704068,0.00499964589707515,0.0372470628131878
"318",0.15,20,1100,1,0.94,1,0.789,-9.5943552069297e-05,-0.0245828419076594,0.00831912032764943,-0.0610030640606776,0.00219904259744546,0.0181995367535464,0.00453227897994023,0.0345746125275902
"319",0.15,20,1300,1,0.97,1,0.838,-0.000596591590685495,0.0109604641181366,-0.00360554530552567,0.0209261381981861,0.00195776402522109,0.0162534552973516,0.00403284023704044,0.0317300008796904
"320",0.15,20,1500,1,0.983,1,0.895,0.000936703670444036,-0.00354289109451183,-0.000914737538367064,-0.0240378897827488,0.00190046939570896,0.0154039897277923,0.0037936612579916,0.0290331474357655
"321",0.3,6,100,1,0.263,0.205,0.169,0.045319038597514,-0.187043644969011,0.0845466917950378,-0.508875022081612,0.0456601954525599,0.106230569540349,0.0761910310415991,0.170960954234193
"322",0.3,6,300,1,0.586,0.682,0.401,0.0404359289133949,-0.12582729224467,-0.0804783040405049,0.0453310577562068,0.026357418136204,0.0636682813732577,0.0457084931570997,0.106153697958223
"323",0.3,6,500,1,0.773,0.891,0.636,0.00698867545841559,0.0787447817734533,0.00307896136470177,-0.0283174264189389,0.0198542514609155,0.0463128192789926,0.0360038399641526,0.0788665368777691
"324",0.3,6,700,1,0.902,0.977,0.788,0.0148725978522363,-0.0478090628436988,-0.0171171971604802,-0.0351323038249009,0.0167026243924278,0.0396560976501863,0.0298208344279,0.0658271003312067
"325",0.3,6,900,1,0.955,0.994,0.872,-0.0322734197010428,0.057673133392512,0.0658130007481774,-0.0172582492773509,0.0148626445395834,0.0347680049011051,0.0259791778997696,0.0594191724480102
"326",0.3,6,1100,1,0.982,0.999,0.929,0.0139621027879579,0.0461931111687454,-0.00248603120325406,-0.033910145720699,0.0131056607864811,0.0315383069192232,0.0233576475328819,0.053418713372397
"327",0.3,6,1300,1,0.996,1,0.97,-0.00272489140895356,-0.0232922137779611,0.0133848764751605,-0.0222698584717629,0.0124074051295843,0.0293137635251751,0.0206301694283685,0.0488170855556296
"328",0.3,6,1500,1,0.997,1,0.978,0.00799028103974018,0.0145891858392865,-0.00157872986277587,-0.024089844021303,0.0115736653596174,0.028161272161986,0.0210954948149244,0.0481064633793233
"329",0.3,8,100,1,0.237,0.484,0.156,-0.0278881139507389,0.241098058112359,-0.0558020843661622,0.323111516204701,0.0287921574757935,0.0973770010449625,0.0630356009182556,0.204888646968355
"330",0.3,8,300,1,0.583,0.91,0.355,-0.00476687196188166,0.107976845835759,-0.0243700617305415,0.116867496012879,0.0165750659222804,0.0579277447281037,0.03624990403723,0.11630004599466
"331",0.3,8,500,1,0.818,0.993,0.557,-0.024771065398003,0.0488985339700099,0.0204550353655044,0.0652656173736009,0.0133952860142634,0.0443007474674846,0.0282139588266416,0.0914107901859834
"332",0.3,8,700,1,0.943,0.999,0.742,-0.0212053390612436,-0.0084515191646314,0.0439010213696831,-0.0550768505095125,0.0107860579676197,0.0347630122180019,0.0240390365552834,0.0717287890653352
"333",0.3,8,900,1,0.97,1,0.828,-0.0170205388369485,0.0135687367488821,0.0253138808952925,-0.00286635028279361,0.00981399906355591,0.0326867852750352,0.0209049563555581,0.0651831995325294
"334",0.3,8,1100,1,0.993,1,0.886,0.016783507270108,0.00569518241386001,-0.0450547603304181,0.0451904306738269,0.00885942028268484,0.0289638364879628,0.0193859447511951,0.0603042903750824
"335",0.3,8,1300,1,0.998,1,0.935,-0.000214783391065419,-0.0183232541254057,0.00792971988598765,-0.0162635157508388,0.00799617027112611,0.0261365761571005,0.0169722398508645,0.0538889426401951
"336",0.3,8,1500,1,0.999,1,0.951,0.00380581070620049,-0.0129370863431764,0.0167546281504858,-0.0635715135721185,0.00740105593425498,0.0248685756840023,0.0165941191626426,0.0526445631796395
"337",0.3,10,100,1,0.337,0.878,0.228,0.0270590181105764,0.0728540000512474,-0.077832041700043,0.168011715017596,0.0202782946193001,0.0814577984094768,0.0364674637260446,0.14503564979778
"338",0.3,10,300,1,0.747,1,0.573,-0.0181349560365779,0.104804009574557,0.00228203385477059,0.0935817585395922,0.011972503743062,0.0461962408960395,0.0216096158093435,0.0793786568589513
"339",0.3,10,500,1,0.924,1,0.804,-0.0133160875607166,0.0637567966748834,0.0119895182669235,0.0331809250584467,0.00912973885961941,0.0365589849836227,0.0166318380045095,0.0655118233317664
"340",0.3,10,700,1,0.988,1,0.932,0.00571621865415323,-0.0364604896844483,-0.0150498196474766,0.0131503111182219,0.00754542903527578,0.0313068275680522,0.0138553185333961,0.0536411899682286
"341",0.3,10,900,1,0.997,1,0.968,0.000105939435273022,0.004037303053347,0.00307721595406647,-0.0304740946073797,0.00650417677467714,0.0271052905439866,0.012156576001848,0.0481504844431329
"342",0.3,10,1100,1,1,1,0.989,0.00471035460100503,0.0089726969590366,-0.0135495015780931,0.0199560767596802,0.00603159050783853,0.0245275624130893,0.0114339890653605,0.0420329336126456
"343",0.3,10,1300,1,1,1,0.996,-0.00246535002134847,0.00943642538732506,0.00163861309983618,0.0124804937192673,0.00558821906914305,0.0222424986349713,0.0100830703350834,0.0409362680368504
"344",0.3,10,1500,1,1,1,0.998,0.00646721770803856,-0.0130253274108112,-0.00027646335760594,-0.0494338558068278,0.00517410427452203,0.0207689093847343,0.00974648132662817,0.0376631163734753
"345",0.3,12,100,1,0.371,0.964,0.25,0.0315704347733736,-0.196561056254249,0.0225864399815125,-0.454138129316901,0.0154756454405587,0.074777332554406,0.0324571660060155,0.148729646835247
"346",0.3,12,300,1,0.784,1,0.548,-0.00750411109793001,0.0648059029500984,-0.035716794392626,0.227146402299414,0.00879271348894164,0.0438151897980196,0.0179374436014113,0.0878027999136091
"347",0.3,12,500,1,0.957,1,0.8,-0.0065604245626874,-0.0355003536496935,0.031006809154413,-0.111822758260277,0.00661889072427065,0.0350516556155748,0.0137973350449324,0.0669192587539761
"348",0.3,12,700,1,0.992,1,0.913,0.00557774195021589,-0.00661249536966833,0.00740361233912311,-0.0280730957942774,0.00584839709416053,0.0287944285964163,0.0115345452835055,0.054486764450326
"349",0.3,12,900,1,0.999,1,0.96,-0.00195901798253241,-0.0169379799727619,0.00231124489591363,-0.00694689627934778,0.00524128916662289,0.0262026808411782,0.01081308617332,0.0508876008292587
"350",0.3,12,1100,1,1,1,0.989,-0.00276226297038015,-0.0113912861518267,-0.00833128112772021,0.0525760438343069,0.00466134378414926,0.0228631367242085,0.00985163383758396,0.0462346804747445
"351",0.3,12,1300,1,1,1,0.997,0.00418075547541149,-0.0131239786393247,-0.000965332791304096,-0.0455253312300982,0.00415703275141925,0.0204112257400493,0.00899460274206585,0.041261308314857
"352",0.3,12,1500,1,1,1,0.999,-0.00292247601619031,-0.00486841799333388,0.00928404754569092,-0.0268070954733555,0.0040485380507754,0.0199982461513926,0.00809542188543269,0.0390487632459695
"353",0.3,14,100,1,0.433,1,0.265,-0.0387773396978662,0.0987538057031472,-0.00895713046629478,0.361963640803172,0.0122387851099551,0.0699277678177708,0.0233484584363766,0.126748296163377
"354",0.3,14,300,1,0.886,1,0.72,-0.00585031537540212,-0.0158351560916173,0.0220478096483813,-0.0692105396916794,0.00726747391011899,0.0403690659225823,0.0137301722259716,0.075797948374956
"355",0.3,14,500,1,0.981,1,0.905,-0.0047165077815489,0.0428035685057064,0.00398499740820931,0.039958689758194,0.00555986367248279,0.0314243700690152,0.0105358834858376,0.0567407412100354
"356",0.3,14,700,1,1,1,0.986,0.0102798164275261,-0.0575332702813785,4.45338829584214e-05,-0.0980209712700977,0.0046133309925925,0.0256003532302504,0.00862914121410637,0.0454982965154583
"357",0.3,14,900,1,1,1,0.998,-0.00255633073922436,0.0177043935740471,0.0159475484066076,-0.0676339171014278,0.00389109444281299,0.0216940050686629,0.00776184496078178,0.0400180798585747
"358",0.3,14,1100,1,1,1,1,0.00410059954969474,-0.0517180816875561,-0.00479780334467776,-0.0204541113776463,0.0037191614226876,0.0205961349618893,0.00688710434314596,0.0361783908084858
"359",0.3,14,1300,1,1,1,1,0.00297031743215409,-0.0181683010376131,0.00498772950658459,-0.0431256339193601,0.00355077257354675,0.0192549162264877,0.00672622159117333,0.0354992691822386
"360",0.3,14,1500,1,1,1,1,-0.00483391277223847,0.00779312647507413,0.00663875984117912,-0.00700987845403292,0.00313186976757856,0.0173615655761056,0.00565562498471012,0.0325757442621063
"361",0.3,16,100,1,0.456,0.999,0.29,-0.0033328166944499,0.0274280443935778,0.0100675812283507,-0.060143350724127,0.010202419002394,0.0666834152849661,0.0209231655447729,0.124987423397425
"362",0.3,16,300,1,0.898,1,0.691,-0.00614868948618293,0.0623044779694298,-8.6390095181728e-05,0.0875734628180709,0.00572482692799466,0.0375377237079925,0.0120928962224008,0.0737474248231291
"363",0.3,16,500,1,0.99,1,0.897,0.00151940742089304,0.00752926523207179,-0.00624673062149515,0.0138002146618924,0.00443255369463946,0.0301778638364357,0.00926750378772125,0.0571495659638454
"364",0.3,16,700,1,0.997,1,0.964,-0.00790008963954142,0.0640884166771789,0.00402536602744203,0.0602642697182169,0.00380359620016323,0.0249734412586846,0.00786161047288936,0.0496953234772023
"365",0.3,16,900,1,1,1,0.992,0.00595030113905682,-0.0332956527506874,-0.00574172502217839,-0.0251690492735046,0.00317882828982077,0.0214264663586085,0.00682233084681778,0.0420005631953882
"366",0.3,16,1100,1,1,1,0.997,-0.00210021521592955,-0.00658767045598603,0.00458373376092972,-0.0394015226876361,0.0030595549207616,0.0204306175656554,0.0061530802675102,0.0373244117330602
"367",0.3,16,1300,1,1,1,1,-0.00238907802348283,0.0324712134078563,-0.00183537280991923,0.0469847551671136,0.00279379447389222,0.0183525226081177,0.00559927758857549,0.0340196334650983
"368",0.3,16,1500,1,1,1,1,0.0053850331027055,-0.0287555506376097,-0.00768224884153132,0.00405828215622164,0.00265852274801953,0.0175246112290837,0.00550019571027405,0.0337839075685242
"369",0.3,18,100,1,0.525,1,0.325,-0.00673917292627398,0.0246598347454811,-0.0195646399424236,0.261454996104396,0.00836606769874697,0.0594735731519123,0.0156945215013047,0.109349203763544
"370",0.3,18,300,1,0.94,1,0.791,0.00303924330023283,0.0150485852381739,-0.0110217557068929,0.0176877641263831,0.00493648438353891,0.0370375265529572,0.0094702442103411,0.0668132189550912
"371",0.3,18,500,1,0.996,1,0.956,-0.000477477905432847,0.00404894635025333,0.00329022698153915,0.00835590615145475,0.00392402449566432,0.0279427648230301,0.00750760580247083,0.0511055625485939
"372",0.3,18,700,1,1,1,0.996,0.00504980435222154,-0.0136547545157759,-0.00430087135312237,-0.0459387486850537,0.00321410310091415,0.0237513429456812,0.00629523091548495,0.043463000399024
"373",0.3,18,900,1,1,1,1,-0.000926952849923531,0.00863418358044438,-0.00192517233180646,0.0100933264340081,0.00285948800940029,0.0201573409401228,0.00581784057490302,0.0374453761308582
"374",0.3,18,1100,1,1,1,1,0.000746457296928401,0.000774502985481206,-0.00324087098526521,0.0328499731621212,0.00254017249173114,0.0191969794878988,0.00490986914693487,0.0337793065612441
"375",0.3,18,1300,1,1,1,1,0.00120381242618512,-0.0112313981693513,-0.00229901831834533,0.00310076108353311,0.00226387380214401,0.0162754857569032,0.00460027243046747,0.0302730548310884
"376",0.3,18,1500,1,1,1,1,-0.00222675174586724,0.00848046743744353,0.000604275866630145,0.0158728498601947,0.00207753812323163,0.0155280181574495,0.00435043208677091,0.0288607033068326
"377",0.3,20,100,1,0.536,1,0.338,0.00551541582516944,0.105353145183898,-0.0372095836088624,0.240531343518778,0.00698750466214619,0.0578770986718962,0.0150629534133595,0.111622312289265
"378",0.3,20,300,1,0.945,1,0.814,1.47071592236632e-05,-0.0193471131844053,0.00771171364107802,-0.0794274160159144,0.00417748572938975,0.0347433912668591,0.00863131969904111,0.0654303048790197
"379",0.3,20,500,1,0.996,1,0.963,0.00324371765709143,0.0060617793190657,-0.00388133258938357,-0.0192756011529156,0.00300432663045011,0.0252061704462127,0.00660767161651754,0.0492928179805347
"380",0.3,20,700,1,1,1,0.989,-0.00522286793175027,0.061649037644266,0.00177367474980187,0.0607681198123135,0.00257818047090157,0.0222924863966112,0.00539398652449839,0.0424560387840983
"381",0.3,20,900,1,1,1,0.995,-0.00191788253986511,-0.00439779082840959,0.0059797371653229,-0.0176165519485685,0.00235694220168221,0.0202732674276955,0.00490410425923373,0.0382909185527567
"382",0.3,20,1100,1,1,1,1,0.00543934603404235,-0.0339939836778492,-0.00392341750936206,-0.0539393922674987,0.00215479975163645,0.0174609112110993,0.00475246032663466,0.0355208310330333
"383",0.3,20,1300,1,1,1,1,-6.0545905570045e-05,0.00693579969974674,-0.00166809623848207,0.0061668869763625,0.0019911832734042,0.0154824998553315,0.00406246517747616,0.0298125591642595
"384",0.3,20,1500,1,1,1,1,-0.00506540367879565,0.0296559340146108,0.0060431258620959,0.0195301057132965,0.00185041811484308,0.0154634085972227,0.00383078298317954,0.0297998352642305
