"","effect_sizes","N_t","N_pers","pre_slope","step","slope","bias_pre_slope","bias_step","bias_slope","Precision_pre_slope","Precision_step","Precision_slope"
"110",0.03,14,300,1,1,0.03,0.0608020404349075,-2.47547302268968,0,0,35,0
"111",0.03,14,500,1,1,0.08,-0.0261876195566062,-1.4832080614186,0,0,39,0
"112",0.03,14,700,1,1,0.06,-0.15125309690038,2.09018511166949,0,0,40,0
"113",0.03,14,900,1,1,0.04,-0.0515847315524968,1.00855334519398,0,0,39,0
"114",0.03,14,1200,1,1,0.03,-0.00494526588757323,0.0202081198365151,0,0,37,0
"115",0.03,16,100,1,0.65,0.02,0.364966059234957,-5.73481659896765,0,2,38,0
"116",0.03,16,300,1,1,0.06,0.0918792289153264,0.329135040121566,0,0,40,0
"117",0.03,16,500,1,1,0.03,-0.194445961984392,1.23666803846855,0,0,42,0
"118",0.03,16,700,1,1,0,0.000247793425592579,-0.235643033638494,0,0,40,0
"119",0.03,16,900,1,1,0.02,0.0932330333394534,1.04188056851398,0,0,40,0
"120",0.03,16,1200,1,1,0.01,0.00282738373614571,-0.359029093947511,0,0,27,0
"121",0.03,18,100,1,0.69,0.02,0.383281976090511,-4.37305343916815,0,1,43,0
"122",0.03,18,300,1,0.99,0.04,-0.0656948777439243,0.231064690097613,0,0,44,0
"123",0.03,18,500,1,1,0.01,-0.125408204970428,1.18875494938181,0,0,45,0
"124",0.03,18,700,1,1,0.03,-0.0667735646828406,0.0658731737243489,0,0,31,0
"125",0.03,18,900,1,1,0.01,-0.0420615583828509,-1.16760479601712,0,0,32,0
"126",0.03,18,1200,1,1,0.04,0.044791270497209,-0.87274254884519,0,0,32,0
"127",0.04,6,100,1,0.46,0.07,-0.0582612565326052,-1.26698840117163,0,32,39,0
"128",0.04,6,300,1,0.95,0.08,-0.395122707522312,0.496396863845731,0,27,43,0
"129",0.04,6,500,1,0.99,0.04,0.0252663782220017,-0.336560407897839,0,18,44,0
"130",0.04,6,700,1,1,0.03,-0.438794214544169,-1.06661771604515,0,13,41,0
"131",0.04,6,900,1,1,0.07,0.245135445594836,-0.102460984715337,0,12,40,0
"132",0.04,6,1200,1,1,0.05,-0.391430192535119,0.105336842602522,0,4,34,0
"133",0.04,8,100,1,0.72,0.02,-0.620364556600388,7.18518591353372,0,26,56,0
"134",0.04,8,300,1,0.98,0.03,-0.264065295163737,0.4139916824435,0,8,47,0
"135",0.04,8,500,1,1,0.06,0.210543919257666,-1.82392463887212,0,7,34,0
"136",0.04,8,700,1,1,0.04,-0.0610193454397454,0.126537976835627,0,0,39,0
"137",0.04,8,900,1,1,0.03,0.0492123916622201,0.818190875856894,0,3,33,0
"138",0.04,8,1200,1,1,0,0.314248042607739,-0.494381617795558,0,0,30,0
"139",0.04,10,100,1,0.68,0.03,0.0620552987972233,-1.23749767773007,0,16,43,0
"140",0.04,10,300,1,1,0.02,0.253487633092594,1.47382063311102,0,6,47,0
"141",0.04,10,500,1,1,0.03,-0.134727558675565,3.19936810498541,0,0,45,0
"142",0.04,10,700,1,1,0.05,0.0884635516759481,-1.04359411035265,0,0,37,0
"143",0.04,10,900,1,1,0.02,-0.113110908216896,-1.46402930449442,0,0,31,0
"144",0.04,10,1200,1,1,0.02,-0.0931395768235605,1.5985849170579,0,0,38,0
"145",0.04,12,100,1,0.83,0.02,0.162246616171844,7.57104977634235,0,12,48,0
"146",0.04,12,300,1,1,0,0.124330713996941,-1.44359570873863,0,2,34,0
"147",0.04,12,500,1,1,0.03,0.0834403665752661,-0.382640964638535,0,0,32,0
"148",0.04,12,700,1,1,0.02,0.312183411015849,-2.19290606681242,0,0,27,0
"149",0.04,12,900,1,1,0.03,0.00109098096405901,-0.255589452979646,0,0,35,0
