"","effect_sizes","N_t","N_pers","pre_slope","step","slope","bias_pre_slope","bias_step","bias_slope","Precision_pre_slope","Precision_step","Precision_slope"
"74",0.025,8,300,1,0.056,0.072,-0.0387223143348099,0.0619248059111768,-0.04566302597498,0.0168578001303111,0.0523916991876128,0.0212122518566229
"75",0.025,8,500,1,0.059,0.099,0.0139118838160537,0.00778256092031934,-0.094642778459403,0.0128013222661467,0.0412146642100533,0.0161154999346528
"76",0.025,8,700,1,0.051,0.119,-0.00503255687704437,0.0811696796446986,-0.0819704720007298,0.0108324574557973,0.0336313870477671,0.0135702532238905
"77",0.025,8,900,1,0.065,0.148,0.0101043580667579,-0.0120555228289458,-0.0805881287192325,0.00924654895087577,0.0300044520427622,0.0117189661420703
"78",0.025,8,1100,1,0.062,0.151,-0.0207439080728552,0.128448315355144,-0.0647105051889456,0.00856426275014248,0.0271211071814029,0.0107283547496155
"79",0.025,8,1300,1,0.072,0.21,0.000300542330799789,0.0857684074996714,-0.085829634654337,0.00796202816544304,0.0250692075293266,0.0097321362094132
"80",0.025,8,1500,1,0.079,0.223,0.00072778974512817,0.0708842696395118,-0.086539652302906,0.00746185105894974,0.0239330850756752,0.00929439354598884
"81",0.025,10,100,1,0.037,0.061,0.0273421336637054,-0.00995155081528085,-0.0822491222044784,0.0195340268717627,0.0765269497969645,0.0254916125073259
"82",0.025,10,300,1,0.056,0.098,0.00319015424536397,0.0175784581889868,-0.0618639302407653,0.0118408061802567,0.0470851020330186,0.0148423001152248
"83",0.025,10,500,1,0.065,0.145,-0.0164628189830138,0.0344629061096398,-0.0411201342514088,0.00936245019901693,0.0363476207599067,0.0116505590173275
"84",0.025,10,700,1,0.051,0.212,0.0108372967953621,0.0344494254550211,-0.0819013583342504,0.00769305001851864,0.0293970646758859,0.00980035447746262
"85",0.025,10,900,1,0.058,0.241,-0.014407166906003,0.0568615497165901,-0.0519205589217892,0.00676873892608967,0.0268892113067408,0.0085189537080039
"86",0.025,10,1100,1,0.059,0.282,-0.00819932152917303,0.0489373560689455,-0.0582041022630403,0.00595610177347876,0.0237142998230622,0.00772933312658963
"87",0.025,10,1300,1,0.067,0.36,0.00274528185255484,0.0590847755257253,-0.068893847219596,0.00569773010597155,0.0220442867203506,0.00744006228298601
"88",0.025,10,1500,1,0.071,0.37,-0.0145830805190829,0.0675430501193958,-0.0446331504513493,0.00513177104854249,0.0209863888342646,0.00660030015894473
"89",0.025,12,100,1,0.067,0.064,-0.0147227344650557,0.00014740287524541,-0.0117080456723299,0.0155954221631648,0.0780012863147717,0.0191612653949711
"90",0.025,12,300,1,0.053,0.146,-0.00333974090317628,0.0501724104536444,-0.0506304841923348,0.00869889786730837,0.0413707236693259,0.0115576494656372
"91",0.025,12,500,1,0.051,0.25,0.00571396276702754,0.076239348877979,-0.0663246506615057,0.00712453493115624,0.0326416611105593,0.00908517871801911
"92",0.025,12,700,1,0.048,0.298,-0.0092219438772982,0.0621753127394547,-0.0402071354577861,0.0057826559081445,0.0275300237283543,0.00731846720356482
"93",0.025,12,900,1,0.048,0.381,-0.00922493305641398,0.137229984271203,-0.0525069809243053,0.00512211572025115,0.023747412572559,0.00648084748014862
"94",0.025,12,1100,1,0.069,0.464,0.00535008676673265,0.0485916777325761,-0.0601222098645122,0.00475387843651681,0.0219225926912557,0.00614618091163978
"95",0.025,12,1300,1,0.068,0.528,-0.00329346603248869,0.0545007352973498,-0.050424335682303,0.00409182076690226,0.019863525427848,0.00518160314012553
"96",0.025,12,1500,1,0.076,0.582,-0.00277352734712958,0.0760457045650288,-0.0496035884988442,0.00403951217841292,0.0191559098228465,0.00518340462906272
"97",0.025,14,100,1,0.052,0.091,0.0129683566664733,-0.176484446276747,-0.034303386960177,0.0118432886133049,0.0682269270732526,0.0159593993095736
"98",0.025,14,300,1,0.06,0.222,-0.00402711648665692,0.0523331256534228,-0.0336293047059343,0.00712838294663337,0.0406101141543989,0.00935846885028731
"99",0.025,14,500,1,0.06,0.327,0.000278055262996562,0.0428251109337119,-0.0408960760718107,0.005449114775361,0.0306906820991966,0.00677321408768539
